   2.1800000e+02   2.6000000e+01   1.8650309e+00
   7.1000000e+01   1.7000000e+01  -1.0062269e+00
   1.3400000e+02   1.8000000e+01  -1.1441688e+00
   6.8000000e+01   9.9000000e+01  -1.1824776e+00
   1.1600000e+02   2.3000000e+02  -2.0817459e+00
   9.8000000e+01   2.7000000e+01  -1.0714496e+00
   1.6700000e+02   6.1000000e+01  -1.4352686e+00
   2.2100000e+02   6.4000000e+01  -1.8510960e+00
   2.3200000e+02   3.1000000e+01  -1.2087089e+00
   2.0000000e+02   3.2000000e+01  -1.3473197e+00
   1.8900000e+02   3.4000000e+01   1.7063240e+00
   4.3000000e+01   7.7000000e+01   2.6658974e+00
   1.1000000e+02   3.7000000e+01  -1.0259324e+00
   6.8000000e+01   9.0000000e+01   2.8473581e+00
   2.1900000e+02   4.2000000e+01   1.6162196e+00
   2.4000000e+02   5.0000000e+01  -2.6387494e+00
   1.7900000e+02   6.9000000e+01   1.6162196e+00
   2.3900000e+02   7.2000000e+01   8.0325341e-01
   1.9200000e+02   7.9000000e+01   1.5859467e+00
   2.0500000e+02   8.1000000e+01  -1.8788491e+00
   2.3200000e+02   1.0800000e+02  -2.1995926e+00
   2.3200000e+02   9.5000000e+01   8.5425465e-01
   1.7400000e+02   9.6000000e+01  -1.4204249e+00
   1.0500000e+02   1.1000000e+02   2.8753406e+00
   1.8400000e+02   1.0400000e+02  -1.4651307e+00
   1.7600000e+02   1.1900000e+02   2.3449590e+00
   1.0600000e+02   1.1600000e+02   2.2347660e-01
   2.1300000e+02   1.3700000e+02   8.5843873e-01
   2.3900000e+02   1.6000000e+02  -2.3329429e+00
   1.8900000e+02   1.4300000e+02   9.2246434e-01
   2.4000000e+01   1.4600000e+02   3.7527082e-01
   1.9700000e+02   1.5800000e+02   9.8279372e-01
   2.4000000e+02   1.9400000e+02  -2.4206213e+00
   5.1000000e+01   2.2500000e+02   8.3298127e-01
   2.2300000e+02   2.0200000e+02  -2.1375255e+00
   2.3400000e+02   2.1400000e+02   5.1094958e-01
   1.7900000e+02   2.3500000e+02  -2.2655346e+00
