   1.9200000e+02   2.2000000e+01   1.9703118e+00
   1.6500000e+02   2.2000000e+01  -1.2490458e+00
   7.6000000e+01   2.7000000e+01  -1.1341692e+00
   2.1000000e+01   6.8000000e+01   1.9703118e+00
   1.6000000e+02   3.3000000e+01  -1.2095926e+00
   2.2000000e+02   3.3000000e+01  -1.1902899e+00
   1.7900000e+02   5.5000000e+01   1.8520285e+00
   1.6600000e+02   4.9000000e+01  -1.1902899e+00
   1.4400000e+02   5.3000000e+01  -1.1712808e+00
   3.2000000e+01   5.5000000e+01  -1.6152115e+00
   2.1000000e+01   5.7000000e+01   1.9703118e+00
   2.0200000e+02   5.8000000e+01  -1.2291808e+00
   1.8000000e+02   6.3000000e+01   1.8313987e+00
   1.6200000e+02   5.9000000e+01  -1.4821404e+00
   1.3700000e+02   6.3000000e+01  -1.5263811e+00
   2.3900000e+02   6.1000000e+01  -1.7251151e+00
   2.0200000e+02   6.6000000e+01   1.7894653e+00
   1.4700000e+02   7.0000000e+01   1.5485778e+00
   1.4200000e+02   7.9000000e+01   1.6594522e+00
   2.4000000e+02   9.3000000e+01  -2.1432561e+00
   2.3900000e+02   1.0200000e+02  -1.9513027e+00
   2.3500000e+02   1.2000000e+02  -1.8520285e+00
   2.3600000e+02   1.3200000e+02  -2.0607537e+00
   2.2500000e+02   2.0500000e+02  -2.4668517e+00
   2.2100000e+02   2.2000000e+02  -2.7049655e+00
   2.2100000e+02   2.3600000e+02  -2.6516353e+00
   2.0800000e+02   2.3900000e+02  -2.4534477e+00
   3.3000000e+01   1.4800000e+02   3.0161905e-01
   3.3000000e+01   1.6600000e+02   4.8995733e-01
   2.3000000e+01   1.7700000e+02   6.4704719e-01
   1.7000000e+01   1.8000000e+02   6.0322985e-01
   2.2900000e+02   2.1500000e+02   5.5659932e-01
   2.3700000e+02   2.3300000e+02  -2.7999772e+00
   2.3000000e+02   2.3300000e+02   5.2391935e-01
   1.5300000e+02   1.0400000e+02   2.2178435e+00
   1.5200000e+02   1.0600000e+02  -1.4981969e+00
   1.5400000e+02   1.0600000e+02   1.0575441e+00
   1.0800000e+02   1.3600000e+02  -1.3386925e+00
   1.1000000e+02   1.3600000e+02   2.0123887e+00
   1.0900000e+02   1.3800000e+02   1.9739556e-01
   1.9200000e+02   2.2000000e+01   1.0000000e+00
   1.9300000e+02   2.2000000e+01   1.0000000e+00
   1.9400000e+02   2.1000000e+01   1.0000000e+00
   1.9500000e+02   2.1000000e+01   1.0000000e+00
   1.9600000e+02   2.0000000e+01   1.0000000e+00
   1.9700000e+02   2.0000000e+01   1.0000000e+00
   1.9800000e+02   1.9000000e+01   1.0000000e+00
   1.9900000e+02   1.9000000e+01   1.0000000e+00
   2.0000000e+02   1.9000000e+01   1.0000000e+00
   2.0100000e+02   1.8000000e+01   1.0000000e+00
   1.6500000e+02   2.2000000e+01   2.0000000e+00
   1.6400000e+02   2.2000000e+01   2.0000000e+00
   1.6300000e+02   2.3000000e+01   2.0000000e+00
   1.6200000e+02   2.3000000e+01   2.0000000e+00
   1.6100000e+02   2.3000000e+01   2.0000000e+00
   1.6000000e+02   2.4000000e+01   2.0000000e+00
   1.5900000e+02   2.4000000e+01   2.0000000e+00
   1.5800000e+02   2.4000000e+01   2.0000000e+00
   1.5700000e+02   2.5000000e+01   2.0000000e+00
   1.5600000e+02   2.5000000e+01   2.0000000e+00
   7.6000000e+01   2.7000000e+01   3.0000000e+00
   7.5000000e+01   2.8000000e+01   3.0000000e+00
   7.4000000e+01   2.8000000e+01   3.0000000e+00
   7.3000000e+01   2.8000000e+01   3.0000000e+00
   7.2000000e+01   2.9000000e+01   3.0000000e+00
   7.1000000e+01   2.9000000e+01   3.0000000e+00
   7.0000000e+01   3.0000000e+01   3.0000000e+00
   6.9000000e+01   3.0000000e+01   3.0000000e+00
   6.8000000e+01   3.1000000e+01   3.0000000e+00
   6.7000000e+01   3.1000000e+01   3.0000000e+00
   2.1000000e+01   6.8000000e+01   4.0000000e+00
   2.2000000e+01   6.7000000e+01   4.0000000e+00
   2.3000000e+01   6.7000000e+01   4.0000000e+00
   2.4000000e+01   6.7000000e+01   4.0000000e+00
   2.5000000e+01   6.6000000e+01   4.0000000e+00
   2.6000000e+01   6.6000000e+01   4.0000000e+00
   2.7000000e+01   6.5000000e+01   4.0000000e+00
   2.8000000e+01   6.5000000e+01   4.0000000e+00
   2.9000000e+01   6.5000000e+01   4.0000000e+00
   3.0000000e+01   6.5000000e+01   4.0000000e+00
   1.6000000e+02   3.3000000e+01   5.0000000e+00
   1.5900000e+02   3.3000000e+01   5.0000000e+00
   1.5800000e+02   3.4000000e+01   5.0000000e+00
   1.5700000e+02   3.4000000e+01   5.0000000e+00
   1.5600000e+02   3.4000000e+01   5.0000000e+00
   1.5500000e+02   3.5000000e+01   5.0000000e+00
   1.5400000e+02   3.6000000e+01   5.0000000e+00
   1.5300000e+02   3.6000000e+01   5.0000000e+00
   1.5200000e+02   3.6000000e+01   5.0000000e+00
   1.5100000e+02   3.6000000e+01   5.0000000e+00
   2.2000000e+02   3.3000000e+01   6.0000000e+00
   2.1900000e+02   3.3000000e+01   6.0000000e+00
   2.1800000e+02   3.4000000e+01   6.0000000e+00
   2.1700000e+02   3.4000000e+01   6.0000000e+00
   2.1600000e+02   3.5000000e+01   6.0000000e+00
   2.1500000e+02   3.5000000e+01   6.0000000e+00
   2.1400000e+02   3.6000000e+01   6.0000000e+00
   2.1300000e+02   3.6000000e+01   6.0000000e+00
   2.1200000e+02   3.6000000e+01   6.0000000e+00
   2.1100000e+02   3.6000000e+01   6.0000000e+00
   1.7900000e+02   5.5000000e+01   7.0000000e+00
   1.8000000e+02   5.4000000e+01   7.0000000e+00
   1.8100000e+02   5.4000000e+01   7.0000000e+00
   1.8200000e+02   5.4000000e+01   7.0000000e+00
   1.8300000e+02   5.4000000e+01   7.0000000e+00
   1.8400000e+02   5.4000000e+01   7.0000000e+00
   1.8500000e+02   5.3000000e+01   7.0000000e+00
   1.8600000e+02   5.3000000e+01   7.0000000e+00
   1.8700000e+02   5.3000000e+01   7.0000000e+00
   1.8800000e+02   5.3000000e+01   7.0000000e+00
   1.6600000e+02   4.9000000e+01   8.0000000e+00
   1.6500000e+02   4.9000000e+01   8.0000000e+00
   1.6400000e+02   5.0000000e+01   8.0000000e+00
   1.6300000e+02   5.0000000e+01   8.0000000e+00
   1.6200000e+02   5.1000000e+01   8.0000000e+00
   1.6100000e+02   5.1000000e+01   8.0000000e+00
   1.6000000e+02   5.2000000e+01   8.0000000e+00
   1.5900000e+02   5.2000000e+01   8.0000000e+00
   1.5800000e+02   5.2000000e+01   8.0000000e+00
   1.5700000e+02   5.2000000e+01   8.0000000e+00
   1.4400000e+02   5.3000000e+01   9.0000000e+00
   1.4300000e+02   5.4000000e+01   9.0000000e+00
   1.4200000e+02   5.5000000e+01   9.0000000e+00
   1.4100000e+02   5.5000000e+01   9.0000000e+00
   1.4000000e+02   5.5000000e+01   9.0000000e+00
   1.3900000e+02   5.5000000e+01   9.0000000e+00
   1.3800000e+02   5.5000000e+01   9.0000000e+00
   1.3700000e+02   5.5000000e+01   9.0000000e+00
   1.3600000e+02   5.6000000e+01   9.0000000e+00
   1.3500000e+02   5.6000000e+01   9.0000000e+00
   3.2000000e+01   5.5000000e+01   1.0000000e+01
   3.1000000e+01   5.5000000e+01   1.0000000e+01
   3.0000000e+01   5.6000000e+01   1.0000000e+01
   2.9000000e+01   5.5000000e+01   1.0000000e+01
   2.8000000e+01   5.5000000e+01   1.0000000e+01
   2.7000000e+01   5.5000000e+01   1.0000000e+01
   2.6000000e+01   5.4000000e+01   1.0000000e+01
   2.5000000e+01   5.4000000e+01   1.0000000e+01
   2.4000000e+01   5.4000000e+01   1.0000000e+01
   2.3000000e+01   5.5000000e+01   1.0000000e+01
   2.1000000e+01   5.7000000e+01   1.1000000e+01
   2.2000000e+01   5.6000000e+01   1.1000000e+01
   2.3000000e+01   5.5000000e+01   1.1000000e+01
   2.4000000e+01   5.4000000e+01   1.1000000e+01
   2.5000000e+01   5.4000000e+01   1.1000000e+01
   2.6000000e+01   5.4000000e+01   1.1000000e+01
   2.7000000e+01   5.5000000e+01   1.1000000e+01
   2.8000000e+01   5.5000000e+01   1.1000000e+01
   2.9000000e+01   5.5000000e+01   1.1000000e+01
   3.0000000e+01   5.6000000e+01   1.1000000e+01
   2.0200000e+02   5.8000000e+01   1.2000000e+01
   2.0100000e+02   5.8000000e+01   1.2000000e+01
   2.0000000e+02   5.9000000e+01   1.2000000e+01
   1.9900000e+02   5.9000000e+01   1.2000000e+01
   1.9800000e+02   6.0000000e+01   1.2000000e+01
   1.9700000e+02   6.0000000e+01   1.2000000e+01
   1.9600000e+02   6.0000000e+01   1.2000000e+01
   1.9500000e+02   6.0000000e+01   1.2000000e+01
   1.9400000e+02   6.1000000e+01   1.2000000e+01
   1.9300000e+02   6.1000000e+01   1.2000000e+01
   1.8000000e+02   6.3000000e+01   1.3000000e+01
